Name,Team,Level,Age,W,L,ERA,G,GS,CG,ShO,SV,BS,HLD,IP,TBF,H,R,ER,HR,BB,IBB,HBP,WP,BK,SO,PlayerId
"Ronny Carvajal","TEX","A-,R","19-21",5,3,3.0547446318697626,47,0,0,0,5,2,,91.1,369,74,37,31,2,20,0,11,13,6,86,"sa737030"
"Junior Garcia","HOU","A,A-,A+,AA,AAA,R","19-26",23,21,3.4555873925501435,168,34,0,0,14,8,,349,1519,333,175,134,30,128,3,13,43,4,344,"sa737032"
"Jose Santiago","SEA","A-,A+","21-23",5,10,6,29,19,0,0,0,1,,114,534,121,89,76,16,66,0,9,22,4,95,"sa737036"
"Oscar De La Cruz","CHC","A,A-,A+,AA,AAA,R","20-26",24,27,4.470636180558476,105,74,2,1,2,2,,408.2,1766,388,216,203,35,138,0,53,27,6,417,"sa737037"
"Wendolyn Bautista","CIN","A,A+,AA,AAA,R","22-26",21,25,4.001385226538284,127,67,2,1,8,1,,481.1,2059,520,248,214,39,132,4,11,27,8,402,"sa737042"
"David Oca","STL","A-,R","19-22",14,11,3.3553399720337214,44,23,2,0,0,3,,171.2,742,187,96,64,4,50,4,4,24,1,172,"sa737045"
"Luis Reyes","WSN","A,A-,A+,AA,AAA,R","20-28",44,63,4.979461042312056,184,138,0,0,0,1,,779,3443,769,493,431,87,379,5,56,63,8,625,"sa737048"
"Jose Veras","CIN","R","21-21",3,4,1.8620692454475058,13,13,0,0,0,0,,67.2,273,57,23,14,4,15,0,6,7,0,46,"sa737051"
"Jose Almonte","BOS","A,A-,A+,R","19-25",21,19,3.8535211076738345,86,62,0,0,0,0,,355,1555,298,175,152,20,185,3,40,39,1,381,"sa737055"
"Daniel Gonzalez","BOS","A,A-,A+","19-23",38,30,3.7729955206364383,122,72,1,0,4,3,,565.1,2364,567,271,237,51,131,0,21,33,5,466,"sa737056"
"Jesus Zambrano","OAK","A,A-,A+,AA,AAA,R","18-24",25,15,4.450799219222225,183,19,0,0,21,10,,396.1,1739,436,231,196,33,135,8,12,42,6,336,"sa737066"
"Rafael Pujols","ARI","A,A-,AA,R","19-22",6,5,3.039266863954411,80,0,0,0,4,1,,127.1,563,106,66,43,3,54,0,24,24,2,124,"sa737077"
"Manuel Rondon","LAA","A,A-,A+,AA,R","20-24",28,21,3.805924449740678,110,46,0,0,3,6,,326.1,1419,318,167,138,21,157,2,9,23,1,295,"sa737083"
"Rusbell Cabrera","DET","R","19-20",1,8,6.545454356296009,27,9,0,0,0,2,,66,335,79,67,48,2,45,0,14,18,1,51,"sa737086"
"Eduardo Del Rosario","MIN","A,A+,AAA,R","20-24",23,18,3.8845472428217382,116,49,0,0,5,6,,375.1,1579,333,173,162,27,157,0,22,45,10,354,"sa737089"
"Daniel Rodriguez","TOR","A,A-,AA,AAA,R","18-21",12,21,5.445377886695193,66,38,0,0,0,1,,238,1086,284,163,144,19,100,3,16,31,3,149,"sa737091"
"Yonardo Herdenez","TOR","A,A-,AA,R","19-21",7,4,2.7468983670331086,43,12,0,0,4,1,,134.1,544,115,58,41,5,30,0,2,9,0,82,"sa737092"
"Wilfri Aleton","TOR","A-,R","19-21",11,10,3.5892857142857144,37,28,0,0,0,0,,168,713,174,86,67,4,42,1,7,14,2,131,"sa737093"
"Jhon Martinez","ATL","R","20-21",5,8,2.823529411764706,22,19,1,0,0,0,,102,434,102,47,32,5,24,0,6,8,2,76,"sa737095"
"Ivan Andueza","OAK","A,A-,R","20-23",15,17,4.0011667899031975,64,35,2,0,1,1,,285.2,1234,271,153,127,14,113,0,21,21,4,215,"sa737194"
"Argenis Blanco","OAK","A-,R","19-21",14,17,3.7473310625973917,42,24,0,0,0,0,,187.1,813,208,98,78,12,53,0,7,18,2,135,"sa737195"
"Jose Carlos Medina","NYM","A,A-,R","18-20",5,10,3.123393469341909,39,16,1,0,2,2,,129.2,556,148,63,45,8,18,0,4,7,0,89,"sa737197"
"Andy De La Cruz","BAL","R","20-21",8,2,1.4504131316878182,40,0,0,0,9,2,,80.2,333,62,26,13,0,37,3,1,16,1,71,"sa737203"
"Jairo Pacheco","LAD","R","18-20",10,9,4.680904948829737,38,22,0,0,0,1,,132.2,594,145,85,69,11,52,0,7,9,2,110,"sa737220"
"Leonardo Garcia","NYY","R","21-22",2,5,5.49152560125854,22,6,0,0,2,2,,59,271,53,47,36,4,41,0,7,16,2,49,"sa737225"
"Algenis Martinez","BOS","A,A-,A+,AA,R","21-25",14,3,3.0602581407737026,103,0,0,0,17,3,,232.1,942,211,90,79,21,62,2,8,19,6,217,"sa737233"
"Olbis Parra","SFG","A,A+,AA,AAA,R","21-24",12,9,2.285078073553033,100,0,0,0,13,6,,149.2,640,145,66,38,10,38,11,8,12,2,134,"sa737234"
"Denis Diaz","TOR","A,A-,A+,R","20-23",7,15,6.2595154056875,71,30,0,0,0,1,,192.2,915,202,151,134,16,139,1,14,43,1,140,"sa737242"
"Jairo Rosario","TOR","R","21-22",2,4,1.9484538572832495,26,5,0,0,4,1,,64.2,277,44,28,14,2,31,0,9,7,1,53,"sa737244"
"Ernesto Montas","SDP","A,A+","23-23",12,9,4.16355130909645,27,27,0,0,0,0,,142.2,624,176,80,66,6,28,1,9,13,1,71,"sa737253"
"Kevin Escorcia","CHW","A,A+,R","20-24",13,10,4.197880042559487,129,4,0,0,1,8,,188.2,836,183,103,88,11,98,3,15,28,2,229,"sa737256"
"Enrique De Los Rios","CHC","A,A-,A+,R","20-24",14,14,2.9805194463732274,89,18,0,0,5,5,,256.2,1055,235,117,85,16,84,1,10,21,2,204,"sa737281"
"Gregory Reinoso","CIN","R","19-21",5,5,6.08571362242414,46,13,0,0,3,2,,105,515,126,85,71,8,66,0,14,23,1,94,"sa737299"
"Simon De la Rosa","NYY","A,A-,R","22-24",13,9,4.094262551120855,44,25,0,0,2,0,,162.2,703,126,77,74,7,97,0,17,27,0,195,"sa737325"
"Juliandry Higuera","TOR","A,A-,A+,AAA,R","20-23",15,15,4.646884409430262,79,32,1,0,0,3,,224.2,1013,256,141,116,14,97,1,16,30,4,188,"sa737329"
"Ramon Espinosa","CHW","R","21-22",2,3,3.2282608695652173,47,0,0,0,3,4,,92,436,73,52,33,0,79,0,11,25,1,65,"sa737333"
"Enmanuel Camacho","KCR","R","20-21",5,5,5.27091601423189,31,7,0,0,1,1,,83.2,403,106,64,49,9,34,1,9,5,0,57,"sa737348"
"Jhonny Mateo","DET","A-,R","21-23",8,7,4.817843592883052,36,8,0,0,0,3,,89.2,425,103,65,48,4,50,1,9,19,3,57,"sa737352"
"Stanley Martinez","DET","R","20-21",5,6,4.2631578947368425,25,15,0,0,0,1,,95,418,96,58,45,5,31,0,11,11,0,90,"sa737353"
"Juan Valdez","BAL","R","24-25",6,13,2.8791468543656777,29,26,1,0,0,0,,140.2,588,140,58,45,4,30,1,5,12,0,115,"sa737354"
"Johalis Pacheco","BAL","R","21-22",5,6,2.838068258710023,28,27,0,0,0,0,,117.1,517,122,56,37,0,51,0,5,18,1,117,"sa737355"
"Deivy Mendez","TBR","A,A-,A+,R","19-23",7,15,4.983871325493877,111,8,0,0,8,9,,186,846,148,114,103,10,133,4,15,38,1,250,"sa737357"
"Gerson Garabito","KCR","A,A+,AA,AAA,R","19-25",26,42,3.787052810902896,126,110,1,0,1,0,,587,2524,540,288,247,55,249,3,34,44,10,486,"sa737361"
"Jose Veras","KCR","A,A+,R","20-22",3,4,3.6096255764062244,60,1,0,0,8,3,,124.2,529,136,58,50,11,22,1,9,8,1,118,"sa737362"
"Ritzi Mendoza","BOS","R","19-21",12,6,2.9046456257747932,43,16,0,0,3,2,,136.1,556,117,54,44,1,34,3,10,15,1,94,"sa737367"
"Ronald Medrano","STL","A+,AA,R","19-27",4,4,3.36144578313253,24,10,0,0,0,0,,83,355,82,39,31,2,23,2,9,10,0,61,"sa737377"
"Darwin Ramos","NYM","A,A-,A+,AA,R","19-23",14,18,4.1855894324958705,127,25,0,0,4,6,,305.1,1354,320,175,142,14,125,3,14,34,7,292,"sa737380"
"Angelo Palumbo","BAL","R","19-20",3,11,3.4760475865851683,30,25,0,0,0,1,,111.1,503,133,59,43,1,35,0,11,16,1,86,"sa737382"
"Trey Ball","BOS","A+,AA","21-24",28,35,5.070229125748941,107,73,2,0,0,4,,436.2,1982,508,292,246,52,211,0,19,27,1,322,"sa737438"
"Luis Araujo","CLE","A,A-,R","18-22",9,13,4.673077008780645,90,11,0,0,6,7,,173.1,771,167,111,90,6,68,3,24,18,4,187,"sa737446"
"Ofreidy Gomez","KCR","A,A+,AA,AAA,R","19-27",31,47,4.4138874455211665,185,97,2,0,10,8,,609.2,2712,600,351,299,51,285,2,72,90,3,537,"sa737451"
"Felix Familia","KCR","R","19-21",7,0,5.510203738452912,42,1,0,0,2,3,,81.2,388,99,68,50,8,38,0,4,16,3,65,"sa737452"
"Alexander Guillen","COL","A,A+,AA,AAA,CPX,R","19-25",13,21,3.615606814337098,220,6,0,0,36,12,,346,1477,320,161,139,32,129,0,6,45,0,400,"sa737454"
"Luis Guzman","COL","A-,R","19-21",8,6,4.689075564489587,35,20,0,0,0,0,,119,525,130,72,62,11,43,0,5,9,1,101,"sa737455"
"Lorenz Ozuna","COL","R","20-21",4,3,4.897674071011276,45,1,0,0,1,1,,71.2,326,90,54,39,5,23,0,7,10,0,61,"sa737457"
"Salvador Justo","COL","A,A-,A+,AA","20-26",17,11,5.602409595639565,218,0,0,0,14,15,,249,1129,259,177,155,35,137,0,18,29,1,209,"sa737459"
"Nattino Diplan","MIL","A,A+,AA,R","21-25",13,28,5.461017231622068,121,32,0,0,4,7,,295,1389,342,224,179,20,147,2,43,36,3,246,"sa737469"
"Boanerges Nova","MIL","R","22-23",3,3,3.2651166556293267,29,3,0,0,3,1,,71.2,311,73,31,26,3,25,0,1,7,3,63,"sa737470"
"Anyelo Gomez","NYY","A,A-,A+,AA,AAA,R","22-26",11,10,3.118540939647413,97,20,0,0,11,2,,219.1,914,174,89,76,10,85,1,13,15,4,229,"sa737475"
"Omarlin Lopez","TEX","A,A-,A+","21-23",12,8,4.169620575308156,71,0,0,0,4,6,,131.2,591,132,76,61,12,59,3,9,16,1,138,"sa737481"
"Argenis Rodriguez","TEX","A,A-,R","19-21",7,7,4.741735630621312,43,25,0,0,1,0,,161.1,705,174,99,85,12,39,0,18,18,1,140,"sa737483"
"Ronald Guedez","NYM","R","19-20",7,2,2.1130433906454256,22,11,0,0,2,1,,76.2,311,66,28,18,1,16,0,9,1,0,42,"sa737485"
"Adonis Uceta","NYM","A,A+,AA,AAA,R","21-25",19,13,3.077206054305229,122,22,0,0,22,2,,272,1147,257,116,93,14,80,3,11,28,3,268,"sa737486"
"Jose Salas","CIN","R","20-20",3,6,3.9948982701903573,16,11,0,0,0,0,,65.1,288,80,39,29,1,16,0,4,14,0,44,"sa737489"
"Ian Clarkin","NYY","A+,AA,AAA,R","21-26",17,26,4.376303634014664,92,59,3,0,1,0,,351.2,1526,366,193,171,31,147,0,15,29,2,222,"sa737534"
"Matt Krook","SFG","A-,A+,AA,AAA,R","21-28",29,32,4.109826816152386,173,95,0,0,0,2,,519,2295,412,285,237,36,329,0,35,79,1,615,"sa737535"
"Andrew Church","NYM","A,A-,A+,AA,AAA,R","20-24",24,25,4.75749299329889,67,61,3,1,0,1,,367,1589,420,216,194,35,82,1,27,17,2,258,"sa737545"
"Miguel Medrano","KCR","R","20-21",1,7,3.60829451857335,21,11,0,0,3,0,,72.1,297,71,34,29,5,16,0,5,9,0,38,"sa737550"
"Will Changarotty","STL","A-,R","19-22",7,6,2.8683600749759752,72,7,0,0,5,2,,144.1,607,145,66,46,11,36,2,4,8,1,124,"sa737567"
"Derian Gonzalez","STL","A,A+,AA,AAA,R","20-23",17,15,3.391625743231778,77,52,1,1,2,2,,270.2,1148,255,120,102,6,105,4,6,34,1,259,"sa737568"
"Alex Balog","COL","A+,AA,AAA","22-24",9,11,3.920245120668867,30,29,0,0,0,1,,163,699,172,84,71,15,45,0,9,17,1,110,"sa737622"
"Carter Hope","KCR","A,A+,R","20-23",11,6,5.082352998198935,56,17,0,0,5,2,,170,746,210,108,96,13,33,0,6,15,2,107,"sa737628"
"Casey Meisner","NYM","A,A+,AA,AAA","20-24",37,39,3.955780661588766,129,107,0,0,2,2,,625.2,2695,598,314,275,69,239,5,40,33,6,506,"sa737630"
"David Ledbetter","TEX","A+,AA,AAA","23-26",13,30,5.939123523739989,89,73,1,0,1,1,,410.2,1835,484,299,271,68,144,0,33,27,1,317,"sa737643"
"Wilfredo Magallanes","OAK","R","19-20",2,7,5.484374468796938,32,6,0,0,0,1,,85.1,395,93,64,52,3,44,1,9,17,2,47,"sa737646"
"Yapson Gomez","CHC","A,A-,A+,AA,R","21-25",14,15,2.6695870347117214,130,5,0,0,14,7,,266.1,1112,243,114,79,11,73,6,16,19,5,251,"sa737676"
"Yerry Santos","CIN","R","20-22",3,13,8.278745039390301,48,12,0,0,2,2,,95.2,503,103,102,88,4,105,0,14,41,1,110,"sa737677"
"Carlos Salazar","ATL","A,A+,R","20-23",8,12,3.6284589220213856,115,0,0,0,3,3,,168.2,771,112,89,68,11,159,4,11,34,2,212,"sa737688"
"Chris Kohler","OAK","A-,R","20-23",9,8,4.283285933830718,40,16,0,0,1,0,,117.2,512,117,74,56,9,38,2,10,8,1,89,"sa737691"
"Cody Dickson","PIT","A+,AA,AAA","23-25",28,19,4.169491705145182,91,65,1,0,1,0,,354,1564,353,176,164,23,193,3,23,24,4,268,"sa737782"
"Elliot Morris","SDP","A,AA,R","23-24",6,10,4.89518455917614,30,18,0,0,0,0,,117.2,523,129,73,64,9,47,1,2,6,2,82,"sa737798"
"Sean Brady","CLE","A,A+,AA,AAA,R","21-25",37,39,4.273381160931918,117,116,3,1,0,0,,648.2,2774,690,365,308,61,191,0,21,31,4,468,"sa737808"
"Dan Lietz","TOR","A,A-,A+,AA,R","21-24",11,12,4.602272584770482,112,6,0,0,4,7,,205.1,935,197,115,105,11,122,2,21,29,4,138,"sa737818"
"Casey Shane","CLE","A,A-","19-20",11,16,4.462437239356161,41,41,0,0,0,0,,199.2,859,204,112,99,13,67,0,10,19,2,131,"sa737819"
"Josh Uhen","MIL","A,A+,AA","23-26",8,10,4.29015518602627,133,4,0,0,3,6,,193,888,198,110,92,9,94,4,26,15,1,173,"sa737825"
"Thaddius Lowry","CHW","A,A+,AA","20-22",23,23,4.683673469387755,82,62,1,0,1,0,,392,1708,424,229,204,27,114,2,27,19,1,256,"sa737826"
"Kyle Bartsch","SDP","A+,AA","24-25",3,4,4.259155112646618,77,2,0,0,1,2,,118.1,536,153,66,56,9,39,1,3,9,0,102,"sa737840"
"Trevor Frank","CLE","A+,AA,AAA,R","24-27",7,9,3.2246964854507834,134,0,0,0,26,7,,164.2,676,142,63,59,16,36,2,6,5,2,172,"sa737842"
"Buddy Borden","TBR","A+,AA","23-25",16,14,3.9793390625202827,78,29,2,1,4,0,,242,1057,220,135,107,15,131,2,6,21,0,189,"sa737851"
"Stephen Woods Jr.","SFG","A,A-,A+,AA,AAA,R","21-27",23,19,3.577036417235023,116,52,0,0,2,2,,339.2,1543,322,182,135,16,214,0,18,49,0,352,"sa737853"
"Adrian De Horta","SDP","A,A-,A+,AA,AAA,R","20-27",11,18,5.094339771600078,106,55,0,0,1,1,,318,1409,294,203,180,46,159,0,19,45,4,353,"sa737857"
"Stephen Janas","ATL","A+,AA,AAA","23-24",13,12,3.0735552485091615,63,20,1,1,4,0,,190.1,765,173,76,65,6,40,1,10,2,0,113,"sa737861"
"Neil Kozikowski","PIT","A-,R","20-21",3,4,4.517928012198762,29,8,0,0,1,1,,83.2,374,100,50,42,3,25,0,3,11,0,70,"sa737863"
"Taylor Grover","BOS","A+,AA","24-28",8,14,4.336592363606559,113,8,0,0,7,5,,238.2,1035,226,136,115,25,98,1,11,13,0,228,"sa737866"
"Jake Zokan","SEA","A+,AA","24-25",7,6,2.850000045299531,40,16,0,0,6,2,,120,507,113,49,38,9,35,0,8,10,0,101,"sa737880"
"Nate Smith","LAA","AA,AAA,R","23-25",19,17,4.03960396039604,54,54,1,0,0,0,,303,1284,300,152,136,35,89,0,7,12,2,240,"sa737900"
"Trevor Clifton","CHC","A,A+,AA,AAA","20-24",31,40,4.019891611824011,117,110,0,0,0,1,,553,2392,504,277,247,47,235,6,56,55,6,503,"sa737901"
"C.J. Robinson","MIA","A,A+,AA","22-24",4,4,2.692722803713716,88,1,0,0,25,4,,123.2,505,92,41,37,8,47,2,8,7,2,102,"sa737907"
"Jake Drehoff","BOS","A,A+,AA","23-25",4,6,4.707983438523015,72,11,0,0,7,2,,158.2,705,181,97,83,18,54,0,10,8,0,156,"sa737910"
"Nick Petree","STL","A+,AA","24-24",6,8,3.99452088192631,22,21,0,0,0,0,,121.2,521,133,63,54,9,33,1,3,5,2,75,"sa737915"
"Matt Stalcup","OAK","A+","24-25",6,7,4.779310344827586,49,19,0,0,0,1,,145,628,145,85,77,16,60,0,5,13,0,116,"sa737923"
"Matt Ball","CHW","A,A+,AA,AAA,R","20-24",12,21,4.898612703070421,97,56,0,0,7,4,,312.1,1383,334,194,170,30,126,1,22,30,4,309,"sa737933"
"Steven Farinaro","STL","A,A-,R","19-21",16,8,4.697715541938314,55,24,0,0,1,2,,189.2,848,217,115,99,12,78,2,6,21,2,120,"sa737934"
"Jonah Wesely","LAA","A,A+,AA,R","20-23",8,7,4.9565216706245305,88,5,0,0,2,2,,138,630,142,88,76,6,75,2,13,22,0,181,"sa737935"
"Brandon Peterson","MIN","A+,AA","23-25",7,4,2.8018868554737626,91,0,0,0,9,3,,141.1,593,103,47,44,5,72,4,4,22,1,176,"sa737943"
"Ty Boyles","CIN","A,A+,AA,R","19-23",27,33,4.354238702355068,149,72,1,1,1,7,,483.2,2117,503,268,234,37,179,4,30,47,1,384,"sa737945"
"Chris Cotton","HOU","A-,A+,AA,AAA","24-26",4,6,3.2451924704326696,89,1,0,0,12,2,,138.2,585,139,60,50,12,39,3,0,9,0,110,"sa737947"
"Jacob Constante","CIN","A,R","21-22",8,12,4.134215620194942,40,31,0,0,0,1,,176.1,761,171,98,81,4,89,0,6,9,0,126,"sa737955"
"Joey Wagman","OAK","A,A+,AA","23-25",18,15,4.439839662762803,102,22,0,0,4,6,,249.1,1087,273,147,123,17,76,5,10,21,3,216,"sa738171"
"Greg Harris","TBR","A,A+,AA,AAA,R","20-24",21,25,3.477638608539582,84,64,2,2,0,2,,372.2,1551,336,169,144,27,146,0,13,27,11,343,"sa738173"
"Joe Gunkel","BOS","A+,AA,AAA,R","23-27",36,34,3.688027076348781,130,95,1,0,5,0,,593,2442,612,273,243,61,92,2,30,15,1,419,"sa738176"
"Hever Bueno","TEX","A,A-,AA,AAA,R","22-28",13,7,4.7199249474066525,109,8,0,0,3,5,,177.1,811,159,113,93,13,113,1,8,27,3,221,"sa738180"
"Corey Miller","OAK","A,A-,A+","23-24",4,9,4.100467527274007,78,5,0,0,4,4,,142.2,631,150,87,65,13,45,2,4,19,1,103,"sa738189"
"Junior Mendez","OAK","A,AA","22-22",5,11,5.771499204255965,28,27,0,0,0,0,,135.2,613,158,96,87,18,58,0,9,9,0,74,"sa738197"
"Matt Whitehouse","CLE","A,A+,AA,AAA,R","24-28",22,20,4.260550385559763,136,47,1,0,4,4,,363.1,1602,366,207,172,33,150,4,18,33,3,345,"sa738202"
"Andrew Edwards","KCR","A+,AA,AAA,R","23-26",5,6,4.695651981037378,106,2,0,0,13,6,,153.1,680,154,85,80,12,74,2,13,15,0,161,"sa738219"
"Jonathan Maciel","DET","A,A+,AA","22-23",9,11,5.196226265494112,45,25,0,0,1,0,,176.2,787,225,115,102,14,44,1,8,15,0,102,"sa738222"
"Sam Bragg","OAK","A+,AA,AAA","22-25",19,12,3.715302692850605,159,7,0,0,8,8,,281,1195,277,138,116,26,84,4,9,8,2,264,"sa738235"
"Brett McKinney","PIT","A+,AA,AAA","24-27",5,8,4.436395729817126,133,1,0,0,13,3,,188.2,845,196,103,93,18,81,4,9,19,0,180,"sa738242"
"Sebastian Kessay","HOU","A,A-,A+","23-25",10,8,4.52513978534943,49,11,0,0,4,2,,119.1,531,107,68,60,5,65,0,6,27,0,145,"sa738247"
"Sam Tewes","STL","A,A-,A+,AA","22-26",9,11,4.004237369041067,32,28,0,0,1,0,,157.1,691,189,93,70,15,37,0,10,13,0,111,"sa738268"
"Daniel Procopio","LAA","A,A+,AA,R","21-25",4,5,5.6249999944120646,86,0,0,0,4,4,,120,556,116,87,75,9,86,0,1,20,2,144,"sa738270"
"Henry Hirsch","PIT","A+,AA","22-23",8,6,3.2256639346005556,86,0,0,0,2,3,,150.2,634,142,55,54,5,54,0,11,10,0,140,"sa738275"
"Ty Damron","OAK","A,A-,A+,AA,AAA,R","21-27",21,24,4.348498582294159,143,48,0,0,4,2,,366.1,1624,395,204,177,38,149,1,27,24,1,373,"sa738284"
"Trevor Foss","LAA","A,A+,R","25-26",7,5,3.71900873345099,38,9,1,0,0,2,,121,504,124,62,50,12,23,1,3,10,0,103,"sa738304"
"Dylan Rheault","BAL","A+,AA,AAA","23-29",8,7,4.566502500596912,143,1,0,0,24,5,,203,911,214,122,103,16,107,1,12,22,2,131,"sa738309"
"Cale Coshow","NYY","A,A+,AA,AAA","22-28",22,25,3.7127940295182293,199,24,1,1,41,8,,383,1658,365,188,158,28,157,8,20,20,2,388,"sa738313"
"Ian McKinney","STL","A,A-,A+,AA,AAA","20-27",45,30,3.81355928504854,158,90,2,0,5,0,,590,2556,552,284,250,49,257,4,42,39,1,552,"sa738318"
"Matt Brill","ARI","A,A-,A+,AA,AAA","22-27",17,15,4.243523274124983,174,0,0,0,34,14,,193,883,158,112,91,10,130,5,19,35,2,229,"sa738328"
"Travis Seabrooke","BAL","A,A-,A+","19-23",11,26,5.02644977073601,97,43,0,0,6,5,,327.2,1456,360,210,183,23,131,0,26,23,0,236,"sa738330"
"Will Morris","PHI","A,A-,A+,AA","22-23",16,4,2.7597955527635696,49,23,1,0,0,1,,195.2,802,183,63,60,15,43,0,11,6,2,104,"sa738332"
"Ryan Ledbetter","TEX","A+,AA","23-24",3,6,5.894878554668618,79,1,0,0,7,4,,123.2,569,145,90,81,20,60,2,10,20,0,129,"sa738340"
"Alec Hansen","CHW","A,A+,AA,R","21-26",16,18,3.6335403726708075,113,53,1,0,1,3,,322,1401,240,164,130,19,211,2,8,34,5,436,"sa738344"
"Matthew DeRosier","WSN","A,A-,A+,R","20-23",10,16,3.937500062584878,52,45,0,0,0,1,,240,1021,226,119,105,17,61,0,15,17,1,218,"sa738347"
"Cory Thompson","CIN","A,A+,AA,R","22-27",19,9,3.5091745268464893,148,0,0,0,8,7,,218,937,218,99,85,26,72,3,9,29,0,213,"sa738349"
"Christian Flecha","KCR","R","20-21",1,2,5.953845979137538,31,0,0,0,2,0,,65,302,69,51,43,7,29,0,5,8,4,63,"sa738365"
"Matt Pierpont","COL","A+,AA,AAA","24-28",23,14,2.799761722815193,189,0,0,0,34,9,,279.2,1154,231,101,87,23,86,2,15,17,2,293,"sa738366"
"Austin Coley","PIT","A,A+,AA,AAA","22-26",39,25,4.069462728827095,114,91,2,1,0,1,,508.2,2183,540,247,230,50,131,0,41,23,2,366,"sa738368"
"Bud Jeter","ARI","A,A+,AA,AAA","23-27",21,11,3.3797468575428855,197,0,0,0,34,12,,237,1004,210,99,89,13,103,3,8,27,0,262,"sa738369"
"Tyler Alexander","OAK","AA,AAA","27-29",8,8,5.484375572064951,38,22,0,0,0,1,,128,560,128,82,78,29,54,1,5,3,0,131,"sa738376"
"Dillon McNamara","NYY","A,A+,AA,AAA","23-27",15,12,2.9423077138923333,178,6,0,0,35,13,,260,1094,222,108,85,13,97,2,10,27,4,231,"sa738389"
"Jordan Mills","HOU","A,A+,AA,AAA","23-27",16,15,3.5087162172370037,153,1,0,0,17,6,,210.1,913,196,99,82,7,83,5,21,11,0,219,"sa738394"
"Jason Jester","SDP","A+,AA,AAA","24-27",13,11,4.36244566919185,178,0,0,0,23,13,,229,999,259,129,111,16,63,4,7,11,1,216,"sa738439"
"Logan Shore","OAK","A,A-,A+,AA,AAA,CPX,R","21-27",18,27,4.033019137792586,111,81,1,0,1,0,,424,1813,432,212,190,40,138,0,15,24,0,356,"sa738442"
"Travis Ott","TBR","A,A-,A+,AA,AAA","20-23",25,9,2.565874799719071,97,46,0,0,6,3,,308.2,1268,230,101,88,20,122,2,21,18,3,340,"sa738460"
"Jake Stinnett","CHC","A,A+,AA,R","23-27",17,24,4.348498720969447,129,47,0,0,6,6,,366.1,1594,352,206,177,28,149,7,36,34,2,339,"sa738473"
"Scott Burke","BAL","A,A-,A+","23-25",7,6,3.5020921620035264,69,10,0,0,3,1,,159.1,646,137,71,62,15,40,0,7,19,0,139,"sa738474"
"A.J. Bogucki","WSN","A,A-,A+,R","21-24",8,12,4.638996053588969,74,14,0,0,5,1,,172.2,781,189,103,89,13,70,0,17,17,2,171,"sa738484"
"Ben Hecht","CHC","A,A-,A+,AA,CPX,R","22-28",9,7,4.1019232029313555,120,1,0,0,13,6,,173.1,759,134,95,79,18,107,0,19,36,2,205,"sa738501"
"Dalton Moats","TBR","A,A+,AA,AAA,R","21-27",16,9,3.5704919386448304,208,13,0,0,21,7,,305,1266,277,139,121,39,91,7,8,23,2,301,"sa738506"
"Garrett Williams","SFG","A,A-,A+,AA,AAA,R","21-28",21,34,4.490486384681737,174,74,0,0,3,6,,473,2161,439,272,236,32,285,6,59,33,4,498,"sa738512"
"Matt Blandino","CIN","A,R","20-21",8,5,4.235294592834315,26,21,0,0,0,0,,119,508,145,69,56,8,13,0,2,2,0,84,"sa738534"
"Jake Bray","BAL","A,A-,A+,R","22-26",7,12,3.908955045833073,138,11,0,0,36,6,,223.1,950,204,104,97,27,78,1,11,9,1,270,"sa738576"
"Max Beatty","CHW","A,A+,AAA,R","25-26",8,12,4.317259497180192,29,22,1,0,0,1,,131.1,552,134,74,63,14,25,0,7,10,0,96,"sa738607"
"Dallas Newton","ARI","A-,R","20-21",4,3,7.799999752044686,30,7,0,0,0,2,,60,297,76,64,52,2,35,0,9,20,2,40,"sa738609"
"Tyler Viza","PHI","A,A+,AA,AAA,R","20-27",39,46,4.3768998736714835,150,106,5,0,0,3,,658,2840,705,379,320,79,180,2,32,24,3,539,"sa738610"
"Rob Rogers","LAD","A+,AA,AAA,R","24-25",9,8,3.6100284497299935,75,4,0,0,7,2,,119.2,532,129,64,48,0,48,2,3,19,0,107,"sa738615"
"Jordan Milbrath","CLE","A,A+,AA,AAA","23-29",21,28,4.34534785124212,184,27,0,0,11,11,,397.2,1787,406,238,192,35,177,5,35,63,0,403,"sa738636"
"Cole Stapler","ARI","A,A-,A+,AA,R","22-24",11,17,3.2399998724168397,58,44,0,0,2,1,,258.1,1060,251,110,93,18,46,0,6,14,0,257,"sa738639"
"Pat Goetze","BOS","A,A-,A+,R","21-23",11,3,2.845588195385818,63,1,0,0,3,5,,136,596,151,60,43,6,27,1,14,4,1,96,"sa738640"
"Ryan Moseley","BAL","A,A-,A+,AA,AAA","21-26",14,15,4.251468783933883,174,8,0,0,15,9,,283.2,1286,275,168,134,16,163,2,23,43,0,267,"sa738670"
"A.J. Puckett","KCR","A,A+,AA,AAA,R","21-28",21,24,4.087156017836413,110,59,0,0,0,4,,363.1,1577,362,183,165,25,142,1,22,22,1,338,"sa738686"
"Nick Green","TEX","A,A-,A+,AA,AAA","20-26",29,32,4.464427028926816,120,94,2,0,0,3,,506,2231,500,298,251,25,217,1,43,85,3,416,"sa738690"
"Lukas Schiraldi","SEA","A,A+,AA","21-25",14,27,4.602272760145405,140,40,2,0,15,8,,322.2,1460,280,190,165,11,216,1,28,81,3,357,"sa738692"
