Name,Team,Level,W,L,ERA,G,GS,CG,ShO,SV,BS,HLD,IP,TBF,H,R,ER,HR,BB,IBB,HBP,WP,BK,SO,K/9,K%,BB%,ERA,FIP,WHIP,Pitches,Strikes,Oppo%,PlayerId
"Abel Moya","LAD","DSL,R",12,7,4.000000423855297,60,6,0,0,3,4,,126,569,124,73,56,8,47,0,23,26,1,104,7.428572215731265,0.1827768,0.08260105,4.000000423855297,4.532481677536167,1.3571430009509042,982,710,0.27594937,"sa3007603"
"Robinson Parra","BOS","DSL,R",10,4,3.29268275176881,48,0,0,0,6,2,,95.2,413,70,43,35,1,67,1,18,18,1,82,7.714285304144069,0.19854722,0.1622276,3.29268275176881,4.702606550101054,1.4320556729915142,813,489,0.44262295,"sa3007604"
"Darrien Williams","LAA","R",4,5,4.92187514668331,36,0,0,0,3,0,,64,291,56,45,35,2,40,0,5,17,0,67,9.421875280793765,0.23024055,0.13745704,4.92187514668331,4.482671095048951,1.500000044703485,966,563,0.21910112,"sa3007605"
"Manuel Urias","PHI","A,CPX,DSL,R",10,10,2.320917006918003,65,45,0,0,1,1,,232.2,933,194,74,60,8,39,0,11,16,1,227,8.780802676173112,0.24330118,0.04180064,2.320917006918003,2.795628947370319,1.0014327085405457,1804,1453,0.26969697,"sa3007606"
"Octavio Cordova","STL","A-,R",8,3,4.2576919641156445,28,11,0,0,1,0,,86.2,383,97,52,41,5,28,0,7,4,3,47,4.880768836913056,0.1227154,0.07310705,4.2576919641156445,4.37340634452281,1.4423075759199337,624,476,0.3013245,"sa3007607"
"Denny Roman","PIT","A,A-,A+,R",7,5,4.581447706788611,72,6,0,0,4,2,,147.1,632,146,80,75,12,55,0,4,14,3,171,10.445700771478032,0.27056962,0.08702532,4.581447706788611,3.5318643809123746,1.3642533171326083,2251,1467,0.34577114,"sa3007608"
"Daniel Bies","NYY","A,A-,A+,AAA,R",5,5,3.319672183047313,36,11,0,0,5,0,,122,513,108,56,45,6,40,1,5,6,1,148,10.91803295757783,0.28849903,0.07797271,3.319672183047313,2.8837147782180024,1.2131147730642033,2001,1322,0.32389937,"sa3007609"
"Christian Tripp","NYM","A,A-,A+,CPX,R",7,3,4.667553309875684,83,3,0,0,5,4,,125.1,571,105,79,65,6,77,1,12,21,0,129,9.263298107291742,0.22591944,0.13485114,4.667553309875684,4.531762462400809,1.4521276964057683,2162,1272,0.31884058,"sa3007610"
"Trey Riley","ATL","A,A+,AA,R",12,13,5.8047337278106514,109,14,0,0,5,5,,169,797,174,125,109,19,120,0,14,23,1,159,8.467455621301776,0.19949812,0.15056462,5.8047337278106514,5.5843653354199425,1.7396449704142012,3002,1742,0.35458167,"sa3007611"
"Evan Sisk","STL","A,A+,AA,AAA,R",13,10,3.0759493423337223,178,1,0,0,15,8,,237,1038,202,110,81,11,123,4,20,22,0,266,10.10126574149099,0.25626204,0.11849711,3.0759493423337223,3.7695032743320835,1.3713080058415086,4248,2585,0.37201908,"sa3007612"
"Brad Case","PIT","A,A-,A+,AA,AAA,R",24,15,4.0487579999477905,118,39,0,0,1,4,,362.1,1557,365,184,163,43,100,3,27,16,0,303,7.5262188587986545,0.19460501,0.06422608,4.0487579999477905,4.39776521279698,1.2833486502901996,5414,3609,0.29619565,"sa3007613"
"Will Kobos","PIT","A,A-,A+,AA,CPX,R",16,12,3.7712549387809813,81,17,0,0,10,2,,164.2,703,110,80,69,13,92,1,6,12,3,215,11.751011765766824,0.30583215,0.13086771,3.7712549387809813,3.8706359758171556,1.2267206081058908,2906,1821,0.36923077,"sa3007614"
"Daiveyon Whittle","TBR","A,A-,R",1,8,3.321989661490941,39,23,0,0,0,0,,127.1,548,119,65,47,7,43,0,4,28,0,109,7.704188789415161,0.19890511,0.07846715,3.321989661490941,3.7805574020484425,1.272251359719935,1969,1260,0.32142857,"sa3007617"
"Sean Boyle","NYY","A,A-,A+,AA,AAA,R",26,12,3.5146317392825677,90,46,1,1,3,0,,330.1,1360,288,154,129,41,77,0,34,11,1,357,9.726538999409897,0.2625,0.05661765,3.5146317392825677,3.999251029085494,1.1049445175177752,4912,3297,0.28170595,"sa3007618"
"Michael Costanzo","TBR","A,A-,A+,AA,R",6,7,4.4240961745848235,80,1,0,0,11,3,,138.1,603,136,83,68,23,50,1,7,17,0,143,9.303614014200438,0.2371476,0.08291874,4.4240961745848235,5.022490063374905,1.344578249138525,2204,1404,0.27791563,"sa3007620"
"Jayvien Sandridge","BAL","A,A+,CPX,R",8,7,3.7594934439663077,77,1,0,0,4,1,,105.1,485,67,62,44,5,94,0,12,30,7,144,12.303796725707915,0.29690722,0.19381443,3.7594934439663077,4.502453288187611,1.5284809204004433,1650,949,0.34632035,"sa3007621"
"Tommy Parsons","STL","A,A+,AA,AAA,R",30,22,4.3048953345716425,114,72,3,2,2,1,,476.2,1983,453,244,228,96,136,0,3,13,3,404,7.627972434942736,0.20373172,0.06858296,4.3048953345716425,5.316946825701541,1.2356644015900087,7434,4904,0.28848821,"sa3007624"
"Carter Love","CHW","R",7,4,3.7772015872656803,19,6,1,0,0,0,,64.1,272,73,37,27,5,7,0,2,3,2,75,10.492226631293557,0.27573529,0.02573529,3.7772015872656803,3.186061979878178,1.2435231563014586,602,505,0.30851064,"sa3007625"
"Ronaldo Alesandro","ATL","A,A+,CPX,R",7,9,3.048387029788746,81,12,0,0,11,2,,144.2,631,111,68,49,4,83,0,16,21,2,198,12.317972079554526,0.31378764,0.13153724,3.048387029788746,3.4129018970774525,1.3410137954172716,1800,1169,0.35714286,"sa3007627"
"Brian Rapp","MIN","A,A+,R",6,8,5.429348360754194,50,14,0,0,0,3,,122.2,562,137,86,74,14,63,0,5,19,0,108,7.923913823803418,0.19217082,0.11209964,5.429348360754194,5.084090843545719,1.6304349431694276,2065,1257,0.31185567,"sa3007709"
"Kevin Smith","NYM","A-,A+,AA,AAA",15,20,3.6486489222307825,76,52,0,0,3,3,,271.1,1162,239,117,110,31,138,0,12,23,2,307,10.183047446589548,0.26419966,0.11876076,3.6486489222307825,4.255106412838537,1.3894349936171768,4729,2861,0.33050847,"sa3007710"
"Colin Schmid","STL","A,A+,CPX,R",9,10,4.913188569522842,60,33,0,0,1,1,,199.2,891,222,130,109,19,78,0,10,13,4,176,7.933221910422204,0.19753086,0.08754209,4.913188569522842,4.459003570352183,1.502504149701175,3133,2011,0.32587859,"sa3007712"
"Jack Perkins","PHI","A,A-,A+,AA,AAA,R",7,17,5.399999969023511,71,40,0,0,0,0,,221.2,979,248,139,133,29,82,0,17,10,0,212,8.607518747616425,0.2165475,0.08375894,5.399999969023511,4.597819350884681,1.488721795971394,3684,2344,0.29191617,"sa3007713"
"James McArthur","PHI","A,A-,A+,AA,AAA,R",9,22,4.411355862551468,84,52,0,0,1,3,,287.2,1250,269,156,141,31,128,0,24,28,2,319,9.980301561375306,0.2552,0.1024,4.411355862551468,4.24345619158292,1.3800695645649588,4914,3087,0.31882202,"sa3007715"
"Layne Henderson","HOU","A,A-,A+,AA,AAA,R",17,11,4.052276851498681,117,0,0,0,3,4,,197.2,858,166,98,89,15,111,1,8,18,3,253,11.519393746395128,0.29487179,0.12937063,4.052276851498681,3.8079593937363785,1.4013491733647125,3425,2054,0.32098765,"sa3007718"
"Tanner Myatt","NYY","A,A-,A+,AA,AAA,R",13,7,4.0977134744867465,104,9,0,0,13,3,,160.1,697,91,83,73,10,131,0,11,27,1,188,10.55301552333573,0.2697274,0.18794835,4.0977134744867465,4.647393962364992,1.3846155119270285,2838,1613,0.3454039,"sa3007719"
"Josh Roberson","MIA","A,A-,A+,AA,AAA,CPX,R",16,17,4.150684963137913,115,30,0,0,6,6,,219,965,205,127,101,14,112,1,14,28,3,239,9.821917883068922,0.24766839,0.11606218,4.150684963137913,3.926633044885123,1.4474885955057408,3332,2075,0.36949153,"sa3007721"
"Tyler Gray","KCR","A,R",7,6,4.613445969710916,40,5,0,0,4,1,,119,525,120,74,61,10,43,1,6,18,0,107,8.092438012443736,0.20380952,0.08190476,4.613445969710916,4.3543026765995485,1.3697480747957727,1889,1163,0.29380054,"sa3007723"
"Victor Vargas","PHI","A,A-,A+,AA,AAA,CPX,R",16,14,4.781249928753824,64,50,1,1,2,0,,256,1097,280,153,136,33,77,0,17,19,0,198,6.96093739627395,0.18049225,0.07019143,4.781249928753824,4.865689192408914,1.3945312292198653,3113,2097,0.27784891,"sa3007724"
"Martin Herrera","DET","CPX,R",9,7,4.198564344244886,60,25,0,0,0,0,,139.1,607,156,82,65,5,38,1,7,6,0,110,7.105262736414423,0.18121911,0.06260297,4.198564344244886,3.604256824538889,1.3923444150145434,980,774,0.28604119,"sa3007725"
"Lyon Richardson","CIN","A,A+,AA,R",5,21,4.41818199328859,69,68,1,0,0,0,,256.2,1139,265,157,126,22,103,0,17,29,2,277,9.712987397943964,0.24319579,0.0904302,4.41818199328859,3.988592873383896,1.4337662905910062,4419,2750,0.28590971,"sa3007727"
"Chris Gau","TBR","A,A-,A+,AA,AAA,R",19,14,3.434782482099948,118,7,0,0,8,6,,207,852,160,96,79,22,70,1,8,17,2,256,11.130434372374516,0.30046948,0.08215962,3.434782482099948,3.6413835134407995,1.1111110701589144,3261,2118,0.33653846,"sa3007728"
"Thomas Ponticelli","CLE","A,A+,AA,AAA,R",18,19,3.909758922924757,126,39,0,0,8,4,,317.2,1372,304,163,138,36,138,5,16,37,1,283,8.017838950635552,0.20626822,0.10058309,3.909758922924757,4.676163092384457,1.3913956875464917,4947,3015,0.26423201,"sa3007730"
"Colin Selby","PIT","A,A+,AA,AAA,R",12,10,3.4791944616312764,104,29,0,0,17,3,,248.1,1045,191,116,96,21,104,1,20,20,5,259,9.38657672460938,0.24784689,0.09952153,3.4791944616312764,4.158532695768818,1.1879194053023454,3942,2420,0.35294118,"sa3007731"
"Ethan DeCaster","DET","A,A-,A+,AA,AAA,R",6,3,2.040302352773852,81,1,0,0,3,2,,132.1,528,101,36,30,4,33,5,9,3,0,138,9.385390822759717,0.26136364,0.0625,2.040302352773852,2.6360635204384835,1.012594501006282,1990,1335,0.25787966,"sa3007732"
"Aiden McIntyre","OAK","A,A+,AA,AAA,CPX,R",8,14,3.7817591456191044,86,31,0,0,3,1,,204.2,913,179,107,86,11,112,1,15,33,1,273,12.004886590162972,0.29901424,0.12267251,3.7817591456191044,3.501490572771314,1.4218241749033067,3411,2178,0.32226563,"sa3007733"
"Daniel Martinez","OAK","A,A+,AA,AAA,CPX,R",8,15,5.957295474756578,81,19,1,1,4,4,,187.1,860,205,139,124,30,91,2,16,26,0,187,8.983985917576453,0.21744186,0.10581395,5.957295474756578,5.653947935350654,1.5800712011899167,2981,1831,0.27865961,"sa3007734"
"Wes Noble","DET","A-,R",4,2,3.983607180174402,22,5,0,0,1,0,,61,266,51,28,27,3,30,1,7,7,0,52,7.672132347002552,0.19548872,0.11278195,3.983607180174402,4.317407681465842,1.3278690600581342,733,472,0.32954545,"sa3007739"
"Justin Jarvis","MIL","A,A+,AA,R",23,22,4.090909262871409,85,71,0,0,0,1,,363,1549,319,184,165,45,163,0,13,30,2,356,8.826446652013464,0.22982569,0.10522918,4.090909262871409,4.679924641558134,1.3278237472754337,5899,3675,0.29400197,"sa3007775"
"Jackson Goddard","ARI","A,A-,A+,AA,CPX,R",9,9,3.7850468774083064,78,34,0,0,2,3,,178.1,781,163,88,75,9,87,0,13,19,3,175,8.831776047286048,0.2240717,0.11139565,3.7850468774083064,3.909481373136933,1.4018692138549282,3098,1908,0.33134921,"sa3007776"
"Ryan Weiss","ARI","A,A-,A+,AA,AAA,R",17,14,4.88297880266845,132,47,0,0,1,4,,313.1,1371,339,193,170,38,106,1,17,17,0,294,8.444680988144261,0.21444201,0.07731583,4.88297880266845,4.452052142889577,1.420212789011412,5027,3256,0.33788038,"sa3007778"
"Kody Funderburk","MIN","A,A+,AA,AAA,R",18,12,3.294915256900234,96,47,0,0,6,3,,295,1272,264,124,108,13,129,0,20,23,4,322,9.823728821498845,0.25314465,0.10141509,3.294915256900234,3.5970002211580185,1.3322033909071933,4995,3100,0.33917397,"sa3007780"
"Andrew Mitchell","NYM","A,A-,A+,AA,AAA,R",9,5,3.374999848176855,97,2,0,0,10,4,,141.1,597,127,66,53,13,57,1,5,13,0,168,10.698112726296447,0.28140704,0.09547739,3.374999848176855,3.620317243787682,1.3018867338879274,2391,1470,0.31967213,"sa3007801"
"Trenton Toplikar","SFG","A,A-,A+,AA,AAA",13,14,4.105067963088107,86,38,0,0,2,2,,269.2,1172,255,143,123,27,105,3,19,13,2,230,7.676143345611907,0.19624573,0.08959044,4.105067963088107,4.509855552895879,1.3349814514107665,4469,2835,0.30306748,"sa3007803"
"Miller Hogan","TBR","A,A-,A+,AA,AAA",14,11,4.103999837182624,68,30,0,0,3,2,,208.1,857,198,103,95,30,38,0,17,9,0,205,8.85599964865724,0.23920653,0.04434072,4.103999837182624,4.234796507596724,1.1327999550585954,3167,2144,0.29480737,"sa3007806"
"Martin Rodriguez","NYM","R",7,2,4.408162836331461,30,0,0,0,4,2,,65.1,284,71,42,32,5,18,0,3,17,1,48,6.612244254497192,0.16901408,0.06338028,4.408162836331461,4.070287434483078,1.3622447653940974,465,361,0.27230047,"sa3007808"
"Theo McDowell","TEX","A,A-,A+,AA,CPX,R",12,9,5.458695765343869,99,7,0,0,6,1,,153.1,692,137,103,93,18,108,0,7,35,2,186,10.917391530687738,0.26878613,0.15606936,5.458695765343869,5.191317469803058,1.5978261200827333,2570,1544,0.27435897,"sa3007809"
"Trent Fennell","COL","A,A-,A+,AA,AAA,R",6,11,4.747253048867672,84,18,0,0,1,4,,182,814,164,112,96,20,102,1,18,20,0,205,10.137363281436174,0.25184275,0.12530713,4.747253048867672,4.98562794895876,1.4615385543967603,3198,1927,0.35040984,"sa3007811"
"Jaylen Smith","PHI","CPX,R",2,2,4.695651200408272,39,1,0,0,5,0,,46,215,35,28,24,3,41,0,2,15,2,33,6.456520400561374,0.15348837,0.19069767,4.695651200408272,5.970882717205799,1.6521735705140217,416,235,0.29927007,"sa3007813"
"Austin Ross","PHI","A-,A+,AA,AAA,R",14,5,4.191532483721759,100,1,0,0,5,10,,165.1,721,140,87,77,17,86,3,16,14,1,206,11.213710281125746,0.28571429,0.11927878,4.191532483721759,4.1075112445465365,1.3669355574619302,2795,1750,0.31463415,"sa3007817"
"Jackson Rees","TOR","A,A+,AAA,CPX,R",7,8,2.9427794081700553,93,2,0,0,10,3,,122.1,513,98,61,40,5,55,0,2,17,1,162,11.918256603088725,0.31578947,0.10721248,2.9427794081700553,2.788519672154453,1.2506812484722736,1840,1186,0.28082192,"sa3007818"
"Jose Alcantara","ARI","A,A+,CPX,R",12,7,3.6325306213375166,99,1,0,0,6,3,,166,739,153,98,67,8,85,0,13,18,7,199,10.789158114121879,0.26928281,0.1150203,3.6325306213375166,3.8719738746755112,1.4337351374433316,2271,1462,0.24597701,"sa3007819"
"Jonathan Bermudez","HOU","A,AA,AAA,R",14,18,4.9432549895981595,88,54,0,0,2,2,,311.1,1351,297,184,171,39,132,0,16,22,2,355,10.262312990101442,0.26276832,0.0977054,4.9432549895981595,4.405124065981978,1.3779443733187853,5485,3392,0.34157833,"sa3007832"
"Keegan Curtis","NYY","A,A-,AA,AAA,R",13,12,5.343007223172371,95,2,0,0,10,6,,126.1,568,129,87,75,12,57,0,11,7,0,136,9.688653098019234,0.23943662,0.10035211,5.343007223172371,4.365328442830114,1.472295323718609,2104,1347,0.32963989,"sa3007833"
"Taylor Lehman","PHI","A,A-,A+,AA,AAA,CPX,R",6,5,3.3503650101482783,76,17,0,0,3,4,,137,571,108,53,51,5,62,1,4,19,1,131,8.605839535871068,0.22942207,0.10858144,3.3503650101482783,3.485754692891329,1.2408759296845475,1918,1221,0.32795699,"sa3007834"
"Mitch Stallings","ATL","A,A+,AA,R",9,11,4.153846153846154,50,24,0,0,2,0,,169,726,178,90,78,9,53,0,7,13,1,178,9.479289940828401,0.24517906,0.07300275,4.153846153846154,3.3923695852065228,1.3668639053254439,2688,1759,0.31950207,"sa3007835"
"Nick Bush","COL","A,A-,A+,AA",22,24,3.8571430220037306,71,67,2,1,1,0,,357,1488,374,168,153,39,73,0,10,12,2,348,8.773109618675152,0.23387097,0.04905914,3.8571430220037306,3.7170147688490562,1.252100893853063,5200,3493,0.26540284,"sa3007838"
"Anderson Munoz","NYY","A,A-,A+,AA,R",15,10,4.073501087343701,48,28,0,0,0,1,,172.1,750,142,94,78,14,86,0,15,20,2,206,10.758220820420545,0.27466667,0.11466667,4.073501087343701,4.000494092198792,1.3230174471714586,2626,1652,0.3286385,"sa3007840"
"Orceli Gomez","TEX","A,CPX,R",8,6,3.2142861521974497,24,24,0,0,0,0,,98,416,99,46,35,4,24,0,14,6,1,63,5.7857150739554095,0.15144231,0.05769231,3.2142861521974497,4.03806494537725,1.2551022118104327,737,553,0.34493671,"sa3007841"
"Eiker Huizi","NYM","A,DSL,R",9,7,4.649546891426674,69,1,0,0,4,4,,110.1,488,106,70,57,5,66,0,15,20,3,97,7.912386815234865,0.19877049,0.1352459,4.649546891426674,4.745622202444883,1.5589124080416916,1067,678,0.34627832,"sa3007842"
"Giovahniey German","MIN","CPX,R",4,12,6.6611837769195805,45,19,1,1,0,2,,101.1,491,97,85,75,10,80,1,17,40,0,88,7.8157889649189745,0.17922607,0.16293279,6.6611837769195805,6.233175168695041,1.7467104126144677,995,590,0.28196721,"sa3007843"
"Oscar Valenzuela","KCR","CPX,R",6,7,4.254019553501555,39,6,0,0,7,2,,103.2,450,104,63,49,7,29,3,8,9,0,64,5.556270437226521,0.14222222,0.06444444,4.254019553501555,4.5908022846175935,1.2829582780401516,704,545,0.29799427,"sa3007847"
"Drew Rom","BAL","A,A+,AA,AAA,R",30,13,3.573529562116913,92,80,3,2,1,3,,408,1745,396,181,162,32,139,0,23,30,2,477,10.522059266233132,0.27335244,0.07965616,3.573529562116913,3.419064380525008,1.3112745649743132,6614,4303,0.34963768,"sa3007848"
"Tanner Andrews","MIA","A,A-,A+,AA,AAA,CPX,R",15,7,3.7310548967531805,75,22,0,0,3,0,,224.1,923,185,105,93,21,74,1,6,25,0,214,8.58543814951807,0.23185265,0.08017335,3.7310548967531805,4.002964248695808,1.15453192145648,3283,2072,0.29346093,"sa3007850"
"Tyler McKay","PHI","A,A+,AA,CPX,R",10,15,4.66123823389055,96,23,0,0,2,7,,204.2,878,186,124,106,19,83,0,21,17,1,165,7.255701024452271,0.18792711,0.09453303,4.66123823389055,4.665876846839294,1.314332374126371,3154,1983,0.31353135,"sa3007851"
"Eddy Demurias","CIN","A,A+,AA,AAA,CPX,R",12,14,3.8039815010555773,157,0,0,0,11,14,,217.2,940,200,107,92,13,96,4,20,13,3,213,8.807044127443891,0.22659574,0.10212766,3.8039815010555773,4.035292537988714,1.3598774448218005,3514,2266,0.35632184,"sa3007852"
"Blake Workman","ARI","A,A+,AA,AAA,R",15,11,4.3589341432162785,132,2,0,0,15,8,,212.2,908,222,125,103,38,51,3,13,13,4,258,10.918495232522329,0.28414097,0.0561674,4.3589341432162785,4.547499259980499,1.2836990518857,3717,2450,0.40378007,"sa3007856"
"Jack Patterson","CHC","A,A-,A+,AA,R",10,2,2.040697647545743,35,15,0,0,1,1,,114.2,461,83,30,26,4,42,1,6,7,0,113,8.869185929718036,0.24511931,0.09110629,2.040697647545743,3.3217357818469564,1.0901162647146063,1448,955,0.36749117,"sa3007860"
"Tyler Mitzel","MIA","A,A-,A+,AA,R",13,14,4.042226460702001,116,1,0,0,12,6,,173.2,741,154,100,78,20,63,2,12,23,1,219,11.34932813966331,0.29554656,0.08502024,4.042226460702001,3.810902923833851,1.2495201452597353,2783,1816,0.26681614,"sa3007862"
"Gustavo Andujar","TBR","DSL,R",9,7,3.86756730838273,42,19,0,0,1,4,,123.1,524,107,69,53,6,52,1,12,21,2,98,7.151350872103916,0.1870229,0.09923664,3.86756730838273,4.230899026279498,1.2891891027942435,936,658,0.3038674,"sa3007863"
"Dominic Pipkin","PHI","A,A+,CPX,R",12,16,5.024148024183048,82,46,0,0,1,2,,234.2,1048,231,154,131,19,132,0,31,30,1,193,7.401989073796399,0.18416031,0.1259542,5.024148024183048,5.127013260090085,1.5468750914151368,3726,2238,0.31540698,"sa3007896"
"Daniel Figueroa","CLE","CPX,R",6,3,5.056856026000211,66,0,0,0,3,4,,99.2,469,107,71,56,7,67,1,13,25,0,100,9.030100046428947,0.21321962,0.14285714,5.056856026000211,5.3559881374097955,1.7458193423095965,926,587,0.26785714,"sa3007900"
"Rainiery Rodriguez","ATL","A,CPX,R",18,14,4.115853814107905,56,36,0,0,2,1,,218.2,946,230,120,100,18,59,1,13,19,5,166,6.832317331419123,0.17547569,0.06236786,4.115853814107905,4.332343020193176,1.3216463914190941,2385,1689,0.30268741,"sa3007903"
"Ryan Conroy","BAL","A,A-,A+,AA,AAA,R",13,15,4.061946761244965,98,21,1,0,10,3,,226,992,240,119,102,15,89,0,21,18,1,234,9.318583746385507,0.2358871,0.08971774,4.061946761244965,3.767795970010992,1.4557521617097968,3664,2266,0.281493,"sa3007906"
"Francisco Justo","STL","A,R",5,3,4.5,40,12,0,0,3,3,,108,470,98,68,54,12,46,0,8,4,2,91,7.583333333333333,0.19361702,0.09787234,4.5,5.011938674361618,1.3333333333333333,1517,938,0.31076923,"sa3007907"
"Tim Cate","WSN","A,A-,A+,AA",23,35,4.2699682787948365,95,80,1,0,0,3,,417.1,1777,419,226,198,36,128,0,11,38,1,385,8.302716097656626,0.21665729,0.07203151,4.2699682787948365,3.754214580066455,1.3107029452866306,6447,4048,0.30143541,"sa3007926"
"Braydon Fisher","LAD","A,A+,AA,R",15,10,4.885714605214665,94,11,0,0,3,8,,175,774,164,114,95,19,86,1,11,22,4,211,10.851429281055731,0.27260982,0.11111111,4.885714605214665,4.572708224833985,1.4285715219925923,2724,1731,0.30802603,"sa3007929"
"Denny Bentley","MIN","A,A+,AA,AAA,R",16,12,3.5565864344850717,123,1,0,0,15,7,,179.2,785,161,84,71,7,93,1,4,26,3,233,11.671614637112981,0.29681529,0.11847134,3.5565864344850717,3.265862138923777,1.4137291930504041,2935,1904,0.35604396,"sa3007931"
"Calvin Coker","OAK","A,A-,A+,AA,AAA,R",4,4,3.7989951637621493,91,1,0,0,13,1,,132.2,575,132,67,56,10,39,1,6,9,3,119,8.072864722994566,0.20695652,0.06782609,3.7989951637621493,3.8980724142451715,1.2889447877050149,1933,1286,0.28292683,"sa3007932"
"Gabriel Cotto","PHI","A,A+,CPX,R",10,14,5.086267947228388,59,43,0,0,0,1,,189.1,872,174,122,107,16,120,0,25,26,4,195,9.269366819715286,0.22362385,0.13761468,5.086267947228388,5.014281424489502,1.552817005695894,2854,1703,0.21495327,"sa3007934"
"Leury Tejada","TEX","A,A-,A+,CPX,R",14,13,4.435714210174523,93,13,0,0,5,6,,186.2,830,184,113,92,18,82,1,15,22,1,188,9.064285559921851,0.22650602,0.09879518,4.435714210174523,4.631781542325104,1.424999975732395,2898,1866,0.29335793,"sa3007935"
"Cody Deason","HOU","A,A-,A+,AA,CPX",15,12,4.422777402944179,59,39,0,0,1,0,,213.2,948,199,128,105,9,116,0,18,15,4,237,9.982840423788291,0.25,0.12236287,4.422777402944179,3.802999823030387,1.4742591343147264,3645,2205,0.34608696,"sa3007958"
"Durbin Feltman","BOS","A,A-,A+,AA,AAA",16,10,4.47761223241307,159,0,0,0,13,12,,201,857,170,106,100,31,88,0,6,25,0,238,10.656717113143106,0.27771295,0.10268378,4.47761223241307,4.458808039755111,1.2835821732917467,3436,2151,0.27047619,"sa3007959"
"Harold Galindo","LAD","CPX,R",8,3,3.229235675771487,44,13,0,0,1,2,,100.1,419,73,45,36,1,52,1,12,15,2,80,7.176079279492193,0.19093079,0.12410501,3.229235675771487,4.276002659669025,1.2458470971340612,717,485,0.23790323,"sa3007961"
"Erick Pinales","DET","A,A+,R",9,9,3.8831458510456898,94,14,0,0,4,2,,148.1,675,108,82,64,3,130,0,17,24,2,158,9.586516319769046,0.23407407,0.19259259,3.8831458510456898,4.671406787781708,1.604494292619573,2167,1249,0.3423913,"sa3007963"
"Caleb Sampen","LAD","A,AA,CPX,R",10,11,3.910631833083985,56,45,0,0,0,0,,216.1,912,201,105,94,15,60,0,8,16,1,187,7.779661199858566,0.20504386,0.06578947,3.910631833083985,3.721035354033502,1.2064715229727188,3115,2061,0.22900763,"sa3007965"
"Blake Whitney","CHC","A,A-,A+,AA,AAA,R",13,13,3.9873417079725675,108,11,0,0,3,6,,237,1009,213,117,105,27,96,5,6,33,0,281,10.670885904193252,0.27849356,0.09514371,3.9873417079725675,4.06570724267226,1.3037974473688079,3555,2259,0.24760383,"sa3007966"
"Zack Leban","MIA","A+,AA,AAA,CPX,R",4,7,4.9663211116199,92,1,0,0,5,4,,128.2,570,123,76,71,15,64,0,17,12,1,145,10.142486777251909,0.25438596,0.1122807,4.9663211116199,4.67981099750711,1.4533678370468253,2074,1294,0.27616279,"sa3007967"
"Stephen Kolek","LAD","A,A+,AA,AAA,R",23,26,4.8946037256926065,114,62,0,0,3,2,,395.1,1745,397,242,215,28,162,2,34,29,0,373,8.491568324108568,0.21375358,0.09283668,4.8946037256926065,4.217971439621228,1.413996631866753,6609,4152,0.34098639,"sa3007990"
